symbol,company,industry_category_id,industry_category_name,industry_sub_category_id,industry_sub_category_name,industry_type_id,industry_type_name,list_date
BJ920208,,,,,,,,2023-06-29
BJ920212,,,,,,,,2021-06-08
BJ920221,,,,,,,,2023-06-08
BJ920223,,,,,,,,2022-06-09
BJ920225,,,,,,,,2021-02-25
BJ920227,,,,,,,,2022-12-28
BJ920230,,,,,,,,2022-12-09
BJ920237,,,,,,,,2022-11-25
BJ920239,,,,,,,,2021-02-09
BJ920242,,,,,,,,2020-07-27
BJ920245,,,,,,,,2022-01-06
BJ920247,,,,,,,,2022-12-23
BJ920249,,,,,,,,2023-02-17
BJ920252,,,,,,,,2023-01-19
BJ920260,,,,,,,,2021-11-15
BJ920261,,,,,,,,2023-04-03
BJ920262,,,,,,,,2022-12-30
BJ920263,,,,,,,,2020-07-27
BJ920266,,,,,,,,2020-07-27
BJ920267,,,,,,,,2022-05-27
BJ920270,,,,,,,,2022-09-02
BJ920271,,,,,,,,2022-06-02
BJ920273,,,,,,,,2023-02-21
BJ920274,,,,,,,,2023-08-18
BJ920275,,,,,,,,2021-01-25
BJ920278,,,,,,,,2020-07-27
BJ920284,,,,,,,,2023-12-19
BJ920299,,,,,,,,2022-06-10
BJ920300,,,,,,,,2022-12-07
BJ920304,,,,,,,,2023-04-18
BJ920305,,,,,,,,2021-08-26
BJ920339,,,,,,,,2022-11-17
BJ920344,,,,,,,,2021-01-08
BJ920346,,,,,,,,2022-02-23
BJ920351,,,,,,,,2022-12-29
BJ920357,,,,,,,,2022-11-18
BJ920363,,,,,,,,2023-12-28
BJ920367,,,,,,,,2023-02-09
BJ920368,,,,,,,,2020-07-27
BJ920370,,,,,,,,2020-07-27
BJ920371,,,,,,,,2023-01-18
BJ920374,,,,,,,,2022-11-29
BJ920375,,,,,,,,2023-12-14
BJ920378,,,,,,,,2022-06-20
BJ920392,,,,,,,,2022-12-30
BJ920394,,,,,,,,2023-04-25
BJ920395,,,,,,,,2022-09-01
BJ920396,,,,,,,,2020-11-18
BJ920402,,,,,,,,2022-09-28
BJ920403,,,,,,,,2024-01-18
BJ920405,,,,,,,,2021-11-05
BJ920407,,,,,,,,2023-02-16
BJ920414,,,,,,,,2022-12-12
BJ920415,,,,,,,,2020-07-27
BJ920418,,,,,,,,2020-07-27
BJ920419,,,,,,,,2022-03-11
BJ920422,,,,,,,,2023-03-01
BJ920425,,,,,,,,2023-01-30
BJ920427,,,,,,,,2021-02-05
BJ920429,,,,,,,,2022-12-15
BJ920433,,,,,,,,2020-07-27
BJ920436,,,,,,,,2021-11-15
BJ920438,,,,,,,,2024-03-25
BJ920445,龙竹科技,C,制造业,CC,木材、家具,21.0,家具制造业,2020-07-27
BJ920454,,,,,,,,2021-11-15
BJ920455,,,,,,,,2023-06-21
BJ920469,,,,,,,,2023-09-18
BJ920471,,,,,,,,2023-05-25
BJ920475,,,,,,,,2020-07-27
BJ920476,,,,,,,,2022-10-14
BJ920478,,,,,,,,2023-02-23
BJ920489,佳先股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2020-07-27
BJ920491,,,,,,,,2022-06-14
BJ920493,,,,,,,,2023-11-01
BJ920496,,,,,,,,2024-01-26
BJ920504,,,,,,,,2023-08-17
BJ920505,,,,,,,,2022-12-21
BJ920508,,,,,,,,2020-07-27
BJ920509,,,,,,,,2021-01-11
BJ920510,,,,,,,,2020-12-28
BJ920519,,,,,,,,2023-09-15
BJ920522,,,,,,,,2023-11-16
BJ920523,,,,,,,,2021-06-03
BJ920526,,,,,,,,2022-12-22
BJ920527,,,,,,,,2022-10-27
BJ920533,,,,,,,,2022-05-24
BJ920541,,,,,,,,2023-03-10
BJ920547,,,,,,,,2023-12-12
BJ920553,,,,,,,,2021-08-06
BJ920556,,,,,,,,2023-03-17
BJ920564,,,,,,,,2022-06-17
BJ920566,,,,,,,,2021-08-13
BJ920570,,,,,,,,2023-11-23
BJ920571,,,,,,,,2022-12-15
BJ920575,,,,,,,,2023-03-15
BJ920576,,,,,,,,2023-07-12
BJ920578,,,,,,,,2023-05-12
BJ920579,,,,,,,,2023-11-30
BJ920580,,,,,,,,2022-05-13
BJ920592,,,,,,,,2023-07-10
BJ920593,,,,,,,,2023-04-13
BJ920599,,,,,,,,2021-02-22
BJ920608,,,,,,,,2022-12-16
BJ920627,,,,,,,,2023-09-07
BJ920634,,,,,,,,2022-11-24
BJ920639,,,,,,,,2022-07-12
BJ920640,,,,,,,,2020-07-27
BJ920641,,,,,,,,2022-12-02
BJ920642,,,,,,,,2021-08-16
BJ920651,,,,,,,,2023-06-27
BJ920656,,,,,,,,2024-02-02
BJ920662,,,,,,,,2022-11-28
BJ920663,,,,,,,,2023-03-15
BJ920665,,,,,,,,2023-09-26
BJ920670,,,,,,,,2020-12-08
BJ920675,,,,,,,,2020-12-28
BJ920679,,,,,,,,2023-11-10
BJ920682,球冠电缆,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2020-07-27
BJ920685,,,,,,,,2022-10-10
BJ920689,,,,,,,,2022-03-21
BJ920690,,,,,,,,2024-01-05
BJ920693,,,,,,,,2023-10-27
BJ920694,,,,,,,,2023-04-24
BJ920699,,,,,,,,2023-05-09
BJ920701,,,,,,,,2023-07-19
BJ920703,,,,,,,,2023-12-05
BJ920706,,,,,,,,2024-03-08
BJ920717,,,,,,,,2023-07-03
BJ920718,,,,,,,,2022-12-22
BJ920719,,,,,,,,2023-05-26
BJ920720,,,,,,,,2021-11-24
BJ920725,,,,,,,,2022-07-18
BJ920726,,,,,,,,2021-05-27
BJ920729,,,,,,,,2020-07-27
BJ920735,,,,,,,,2021-02-19
BJ920748,,,,,,,,2023-08-16
BJ920751,,,,,,,,2023-07-17
BJ920753,,,,,,,,2022-10-31
BJ920765,,,,,,,,2021-07-05
BJ920768,,,,,,,,2021-06-28
BJ920770,,,,,,,,2023-02-28
BJ920779,,,,,,,,2023-06-01
BJ920781,,,,,,,,2022-12-26
BJ920786,,,,,,,,2023-10-13
BJ920790,,,,,,,,2022-09-02
BJ920792,,,,,,,,2023-03-30
BJ920799,艾融软件,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2020-07-27
BJ920802,,,,,,,,2023-02-06
BJ920806,,,,,,,,2024-01-11
BJ920807,,,,,,,,2022-12-20
BJ920808,,,,,,,,2022-11-18
BJ920809,,,,,,,,2023-03-23
BJ920810,,,,,,,,2022-12-16
BJ920819,颖泰生物,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2020-07-27
BJ920821,,,,,,,,2022-07-06
BJ920826,,,,,,,,2021-01-12
BJ920832,,,,,,,,2021-02-23
BJ920833,,,,,,,,2023-11-08
BJ920834,,,,,,,,2022-08-22
BJ920837,,,,,,,,2023-05-15
BJ920839,,,,,,,,2020-11-09
BJ920855,,,,,,,,2022-12-29
BJ920856,,,,,,,,2020-12-25
BJ920857,,,,,,,,2022-02-28
BJ920866,,,,,,,,2022-12-09
BJ920870,,,,,,,,2022-07-05
BJ920871,,,,,,,,2022-07-22
BJ920873,,,,,,,,2021-11-15
BJ920876,,,,,,,,2022-11-09
BJ920879,,,,,,,,2022-12-20
BJ920885,,,,,,,,2021-07-08
BJ920892,,,,,,,,2021-10-28
BJ920895,,,,,,,,2023-04-06
BJ920896,,,,,,,,2023-04-19
BJ920906,,,,,,,,2023-02-22
BJ920914,,,,,,,,2022-11-11
BJ920924,,,,,,,,2021-11-03
BJ920925,,,,,,,,2021-10-25
BJ920926,,,,,,,,2023-08-08
BJ920931,,,,,,,,2024-04-08
BJ920932,,,,,,,,2021-11-15
BJ920942,,,,,,,,2022-12-08
BJ920943,,,,,,,,2022-06-24
BJ920946,,,,,,,,2020-07-27
BJ920950,,,,,,,,2023-01-11
BJ920953,,,,,,,,2023-08-23
BJ920957,,,,,,,,2022-12-14
BJ920961,,,,,,,,2020-07-27
BJ920964,,,,,,,,2020-07-27
BJ920970,,,,,,,,2022-05-18
BJ920971,,,,,,,,2022-09-27
BJ920974,,,,,,,,2023-03-08
BJ920976,,,,,,,,2023-09-01
BJ920978,,,,,,,,2023-09-28
BJ920981,,,,,,,,2021-11-15
BJ920982,,,,,,,,2023-07-20
BJ920985,,,,,,,,2022-08-08
BJ920992,,,,,,,,2022-10-18
SH600000,浦发银行,J,金融业,,,66.0,货币金融服务,1999-11-10
SH600004,白云机场,G,交通运输、仓储和邮政业,,,56.0,航空运输业,2003-04-28
SH600006,东风股份,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1999-07-27
SH600007,中国国贸,K,房地产业,,,70.0,房地产业,1999-03-12
SH600008,首创环保,D,电力、热力、燃气及水生产和供应业,,,46.0,水的生产和供应业,2000-04-27
SH600009,上海机场,G,交通运输、仓储和邮政业,,,56.0,航空运输业,1998-02-18
SH600010,包钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,2001-03-09
SH600011,华能国际,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2001-12-06
SH600012,皖通高速,G,交通运输、仓储和邮政业,,,54.0,道路运输业,2003-01-07
SH600015,华夏银行,J,金融业,,,66.0,货币金融服务,2003-09-12
SH600016,民生银行,J,金融业,,,66.0,货币金融服务,2000-12-19
SH600017,日照港,G,交通运输、仓储和邮政业,,,55.0,水上运输业,2006-10-17
SH600018,上港集团,G,交通运输、仓储和邮政业,,,55.0,水上运输业,2000-07-19
SH600019,宝钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,2000-12-12
SH600020,中原高速,G,交通运输、仓储和邮政业,,,54.0,道路运输业,2003-08-08
SH600021,上海电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2003-10-29
SH600022,山东钢铁,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,2004-06-29
SH600023,浙能电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2013-12-19
SH600025,华能水电,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2017-12-15
SH600026,中远海能,G,交通运输、仓储和邮政业,,,55.0,水上运输业,2002-05-23
SH600027,华电国际,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2005-02-03
SH600028,中国石化,B,采矿业,,,7.0,石油和天然气开采业,2001-08-08
SH600029,南方航空,G,交通运输、仓储和邮政业,,,56.0,航空运输业,2003-07-25
SH600030,中信证券,J,金融业,,,67.0,资本市场服务,2003-01-06
SH600031,三一重工,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2003-07-03
SH600032,浙江新能,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,2021-05-25
SH600033,福建高速,G,交通运输、仓储和邮政业,,,54.0,道路运输业,2001-02-09
SH600035,楚天高速,G,交通运输、仓储和邮政业,,,54.0,道路运输业,2004-03-10
SH600036,招商银行,J,金融业,,,66.0,货币金融服务,2002-04-09
SH600037,歌华有线,I,信息传输、软件和信息技术服务业,,,63.0,电信、广播电视和卫星传输服务,2001-02-08
SH600038,中直股份,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2000-12-18
SH600039,四川路桥,E,建筑业,,,48.0,土木工程建筑业,2003-03-25
SH600048,保利发展,K,房地产业,,,70.0,房地产业,2006-07-31
SH600050,中国联通,I,信息传输、软件和信息技术服务业,,,63.0,电信、广播电视和卫星传输服务,2002-10-09
SH600051,宁波联合,F,批发和零售业,,,51.0,批发业,1997-04-10
SH600052,东望时代,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,1997-04-15
SH600053,九鼎投资,J,金融业,,,67.0,资本市场服务,1997-04-18
SH600054,黄山旅游,N,水利、环境和公共设施管理业,,,78.0,公共设施管理业,1997-05-06
SH600055,万东医疗,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,1997-05-19
SH600056,中国医药,F,批发和零售业,,,51.0,批发业,1997-05-15
SH600057,厦门象屿,L,租赁和商务服务业,,,72.0,商务服务业,1997-06-04
SH600058,五矿发展,F,批发和零售业,,,51.0,批发业,1997-05-28
SH600059,古越龙山,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-05-16
SH600060,海信视像,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-04-22
SH600061,国投资本,J,金融业,,,67.0,资本市场服务,1997-05-19
SH600062,华润双鹤,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-05-22
SH600063,皖维高新,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-05-28
SH600064,南京高科,K,房地产业,,,70.0,房地产业,1997-05-06
SH600066,宇通客车,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-05-08
SH600067,冠城新材,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1997-05-08
SH600071,凤凰光学,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,1997-05-28
SH600072,中船科技,E,建筑业,,,48.0,土木工程建筑业,1997-06-03
SH600073,光明肉业,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1997-07-04
SH600075,新疆天业,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-06-17
SH600076,康欣新材,C,制造业,CC,木材、家具,20.0,木材加工和木、竹、藤、棕、草制品业,1997-05-26
SH600078,澄星股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-06-27
SH600079,人福医药,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-06-06
SH600080,金花股份,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-06-12
SH600081,东风科技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-07-03
SH600082,海泰发展,F,批发和零售业,,,51.0,批发业,1997-06-20
SH600084,中信尼雅,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-07-11
SH600085,同仁堂,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-06-25
SH600088,中视传媒,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,1997-06-16
SH600089,特变电工,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1997-06-18
SH600094,大名城,K,房地产业,,,70.0,房地产业,1997-07-03
SH600095,湘财股份,J,金融业,,,67.0,资本市场服务,1997-07-08
SH600096,云天化,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1997-07-09
SH600097,开创国际,A,农、林、牧、渔业,,,4.0,渔业,1997-06-19
SH600098,广州发展,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-07-18
SH600099,林海股份,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1997-07-04
SH600100,同方股份,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-06-27
SH600101,明星电力,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-06-27
SH600103,青山纸业,C,制造业,CD,造纸、印刷、文教,22.0,造纸和纸制品业,1997-07-03
SH600104,上汽集团,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1997-11-25
SH600105,永鼎股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1997-09-29
SH600106,重庆路桥,G,交通运输、仓储和邮政业,,,54.0,道路运输业,1997-06-18
SH600107,ST尔雅,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,1997-11-06
SH600108,亚盛集团,A,农、林、牧、渔业,,,1.0,农业,1997-08-18
SH600109,国金证券,J,金融业,,,67.0,资本市场服务,1997-08-07
SH600110,诺德股份,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-10-07
SH600111,北方稀土,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,1997-09-24
SH600113,浙江东日,L,租赁和商务服务业,,,72.0,商务服务业,1997-10-21
SH600114,东睦股份,C,制造业,CF,金属、非金属,33.0,金属制品业,2004-05-11
SH600115,中国东航,G,交通运输、仓储和邮政业,,,56.0,航空运输业,1997-11-05
SH600116,三峡水利,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1997-08-04
SH600117,西宁特钢,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1997-10-15
SH600118,中国卫星,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,1997-09-08
SH600119,长江投资,G,交通运输、仓储和邮政业,,,54.0,道路运输业,1998-01-15
SH600120,浙江东方,J,金融业,,,69.0,其他金融业,1997-12-01
SH600121,郑州煤电,B,采矿业,,,6.0,煤炭开采和洗选业,1998-01-07
SH600123,兰花科创,B,采矿业,,,6.0,煤炭开采和洗选业,1998-12-17
SH600125,铁龙物流,G,交通运输、仓储和邮政业,,,53.0,铁路运输业,1998-05-11
SH600126,杭钢股份,C,制造业,CF,金属、非金属,31.0,黑色金属冶炼和压延加工业,1998-03-11
SH600127,金健米业,C,制造业,CA,食品、饮料、烟草,13.0,农副食品加工业,1998-05-06
SH600128,苏豪弘业,F,批发和零售业,,,51.0,批发业,1997-09-01
SH600129,太极集团,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,1997-11-18
SH600130,*ST波导,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2000-07-06
SH600131,国网信通,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,1998-04-02
SH600132,重庆啤酒,C,制造业,CA,食品、饮料、烟草,15.0,酒、饮料和精制茶制造业,1997-10-30
SH600133,东湖高新,N,水利、环境和公共设施管理业,,,77.0,生态保护和环境治理业,1998-02-12
SH600135,乐凯胶片,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1998-01-22
SH600136,ST明诚,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,1998-03-03
SH600137,浪莎股份,C,制造业,CB,纺织、服装、鞋帽,18.0,纺织服装、服饰业,1998-04-16
SH600138,中青旅,L,租赁和商务服务业,,,72.0,商务服务业,1997-12-03
SH600141,兴发集团,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,1999-06-16
SH600143,金发科技,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2004-06-23
SH600148,长春一东,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,1998-05-20
SH600149,廊坊发展,D,电力、热力、燃气及水生产和供应业,,,44.0,电力、热力生产和供应业,1999-10-14
SH600150,中国船舶,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,1998-05-20
SH600151,航天机电,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,1998-06-05
